generation_actual
0
5
146
402
585
716
776
699
545
428
236
68
2
0
0
0
0
0
0
0
0
0
0
0
0
1
31
116
190
262
329
336
250
181
130
36
1
0
0
0
0
0
0
0
0
0
0
0
0
5
125
338
500
585
627
613
530
400
254
72
2
0
0
0
0
0
0
0
0
0
0
0
0
7
141
391
588
685
711
676
562
402
219
63
2
0
0
0
0
0
0
0
0
0
0
0
0
1
13
36
58
79
117
125
116
85
53
20
1
0
0
0
0
0
0
0
0
0
0
0
0
6
97
315
546
691
684
555
433
311
245
107
3
0
0
0
0
0
0
0
0
0
0
0
0
1
34
102
159
184
222
260
289
275
214
100
5
0
0
0
0
0
0
0
0
0
0
0
0
10
96
239
454
617
700
675
586
404
217
61
2
0
0
0
0
0
0
0
0
0
0
0
0
5
74
215
304
360
438
361
220
130
74
29
1
0
0
0
0
0
0
0
0
0
0
0
0
4
46
118
248
491
643
656
591
460
264
75
2
0
0
0
0
0
0
0
0
0
0
0
0
4
48
111
158
173
154
125
112
110
73
34
2
0
0
0
0
0
0
0
0
0
0
0
0
2
28
75
141
209
248
283
280
255
193
88
7
0
0
0
0
0
0
0
0
0
0
0
0
22
213
464
670
794
814
763
701
586
403
160
11
0
0
0
0
0
0
0
0
0
0
0
0
5
32
70
99
143
185
188
158
100
66
34
3
0
0
0
0
0
0
0
0
0
0
0
0
6
65
173
320
454
508
490
403
290
189
75
7
0
0
0
0
0
0
0
0
0
0
0
0
16
123
290
462
539
531
487
442
355
226
97
11
0
0
0
0
0
0
0
0
0
0
0
0
29
197
404
574
710
764
758
679
547
358
150
14
0
0
0
0
0
0
0
0
0
0
0
0
31
212
469
659
769
810
790
730
599
395
148
11
0
0
0
0
0
0
0
0
0
0
0
0
7
43
104
180
264
380
408
322
220
150
54
6
0
0
0
0
0
0
0
0
0
0
0
0
39
224
416
602
747
782
767
711
602
416
171
17
0
0
0
0
0
0
0
0
0
0
0
0
24
91
138
149
142
99
69
61
62
55
37
6
0
0
0
0
0
0
0
0
0
0
0
0
57
263
502
665
719
779
732
642
483
293
122
16
0
0
0
0
0
0
0
0
0
0
0
0
65
321
602
804
904
925
920
871
737
516
235
29
0
0
0
0
0
0
0
0
0
0
0
1
71
313
577
769
873
900
882
820
684
476
217
29
0
0
0
0
0
0
0
0
0
0
0
1
76
299
542
714
810
833
791
721
583
398
163
17
0
0
0
0
0
0
0
0
0
0
0
1
61
269
502
687
784
803
799
705
574
404
187
26
0
0
0
0
0
0
0
0
0
0
0
1
69
290
532
700
801
843
832
762
635
438
197
30
0
0
0
0
0
0
0
0
0
0
0
1
74
297
535
705
814
854
840
766
629
428
192
27
0
0
0
0
0
0
0
0
0
0
0
1
56
205
360
448
454
443
376
312
227
136
55
8
0
0
0
0
0
0
0
0
0
0
0
2
50
182
349
489
598
618
612
589
470
305
155
27
0
0
0
0
0
0
0
0
0
0
0
2
56
179
290
302
306
306
275
241
183
123
55
9
0
0
0
0
0
0
0
0
0
0
0
2
50
175
334
473
547
575
573
528
429
285
126
20
0
0
0
0
0
0
0
0
0
0
0
2
33
101
191
263
289
287
285
276
224
163
77
14
0
0
0
0
0
0
0
0
0
0
0
2
38
137
294
475
610
667
646
574
414
261
122
25
0
0
0
0
0
0
0
0
0
0
0
6
101
323
565
750
860
902
891
823
680
470
222
41
0
0
0
0
0
0
0
0
0
0
0
7
103
320
555
746
844
881
861
768
604
401
187
37
0
0
0
0
0
0
0
0
0
0
0
7
94
308
554
727
835
876
801
685
565
389
184
36
0
0
0
0
0
0
0
0
0
0
0
5
56
137
192
238
292
327
355
365
311
237
133
32
0
0
0
0
0
0
0
0
0
0
0
8
120
358
617
811
841
811
769
709
603
421
211
47
1
0
0
0
0
0
0
0
0
0
0
11
147
415
661
833
904
907
897
860
745
536
271
56
1
0
0
0
0
0
0
0
0
0
0
13
149
407
650
825
917
932
914
855
730
523
268
56
1
0
0
0
0
0
0
0
0
0
0
15
151
403
640
811
905
934
915
844
704
493
242
53
1
0
0
0
0
0
0
0
0
0
0
15
137
389
640
821
918
940
918
837
698
503
257
58
1
0
0
0
0
0
0
0
0
0
0
16
145
397
638
807
889
928
920
851
698
494
257
58
2
0
0
0
0
0
0
0
0
0
0
18
148
396
633
784
876
910
903
859
728
525
271
62
2
0
0
0
0
0
0
0
0
0
0
21
172
438
675
823
909
942
931
869
738
537
281
64
2
0
0
0
0
0
0
0
0
0
0
22
168
421
647
808
898
928
916
850
718
520
271
64
2
0
0
0
0
0
0
0
0
0
0
23
170
422
644
802
893
924
910
844
714
519
273
65
3
0
0
0
0
0
0
0
0
0
0
23
162
403
630
797
890
908
865
795
682
498
274
68
3
0
0
0
0
0
0
0
0
0
0
27
151
357
574
761
893
922
905
838
713
523
277
68
3
0
0
0
0
0
0
0
0
0
0
28
174
421
645
803
892
917
896
824
693
495
258
64
4
0
0
0
0
0
0
0
0
0
0
21
123
286
452
582
633
654
666
613
543
399
201
50
2
0
0
0
0
0
0
0
0
0
0
4
31
87
180
291
393
436
475
471
450
387
246
77
5
0
0
0
0
0
0
0
0
0
0
40
213
477
693
849
915
931
908
853
739
551
292
76
5
0
0
0
0
0
0
0
0
0
1
37
215
482
703
858
934
950
936
872
742
545
290
75
5
0
0
0
0
0
0
0
0
0
0
36
173
418
651
821
904
914
874
791
657
475
264
77
6
0
0
0
0
0
0
0
0
0
1
35
161
362
559
733
807
833
819
751
626
449
236
73
6
0
0
0
0
0
0
0
0
0
1
29
121
269
401
465
432
469
425
354
309
217
131
47
4
0
0
0
0
0
0
0
0
0
1
41
210
470
711
868
940
965
958
902
776
573
317
86
7
0
0
0
0
0
0
0
0
0
2
50
223
472
695
858
934
949
931
881
758
556
311
89
8
0
0
0
0
0
0
0
0
0
2
48
232
498
714
861
935
949
936
874
740
552
311
90
9
0
0
0
0
0
0
0
0
0
2
49
230
483
693
836
906
903
892
841
723
538
305
90
9
0
0
0
0
0
0
0
0
0
3
52
234
486
693
840
917
932
913
845
708
483
241
84
11
0
0
0
0
0
0
0
0
0
2
51
194
392
548
685
689
690
698
577
471
380
249
91
11
0
0
0
0
0
0
0
0
0
2
43
160
330
484
600
658
767
802
757
668
503
294
94
11
0
0
0
0
0
0
0
0
0
3
54
203
419
587
703
772
790
812
766
633
461
262
86
12
0
0
0
0
0
0
0
0
0
3
49
189
421
654
797
882
887
827
742
597
452
254
86
12
0
0
0
0
0
0
0
0
0
3
55
198
367
508
591
561
500
455
452
335
236
146
60
11
0
0
0
0
0
0
0
0
0
2
41
141
326
529
660
678
699
707
673
587
455
275
89
11
0
0
0
0
0
0
0
0
0
4
36
98
189
254
342
360
437
506
496
479
395
254
98
13
0
0
0
0
0
0
0
0
0
6
55
178
330
466
570
620
643
633
600
558
437
263
95
17
0
0
0
0
0
0
0
0
0
5
54
186
363
514
619
642
655
697
662
560
429
268
100
17
0
0
0
0
0
0
0
0
0
5
62
239
475
675
785
773
701
646
631
571
467
299
103
16
0
0
0
0
0
0
0
0
0
6
50
142
235
362
502
591
580
496
368
264
194
133
62
13
0
0
0
0
0
0
0
0
0
8
73
277
524
683
722
685
691
680
634
551
414
255
93
16
0
0
0
0
0
0
0
0
0
8
71
279
544
751
890
927
942
914
845
725
565
338
114
18
0
0
0
0
0
0
0
0
0
10
78
280
527
714
835
892
920
917
868
738
556
328
122
22
0
0
0
0
0
0
0
0
0
12
84
250
465
655
794
871
901
886
820
698
503
307
109
22
0
0
0
0
0
0
0
0
0
12
85
240
451
655
800
823
795
705
567
428
301
194
86
23
0
0
0
0
0
0
0
0
0
13
84
258
451
612
703
699
653
584
482
427
325
223
99
22
0
0
0
0
0
0
0
0
0
3
26
76
147
243
326
418
455
466
485
479
443
310
121
23
0
0
0
0
0
0
0
0
0
11
63
163
252
349
486
591
640
635
509
343
226
128
63
15
0
0
0
0
0
0
0
0
0
10
61
181
399
574
695
765
756
700
640
548
428
269
109
25
0
0
0
0
0
0
0
0
0
8
66
175
328
484
608
695
712
716
641
492
343
204
82
18
0
0
0
0
0
0
0
0
0
17
94
268
470
628
709
755
799
773
678
533
367
222
107
26
0
0
0
0
0
0
0
0
0
2
21
58
106
175
278
394
515
588
615
559
433
280
133
36
1
0
0
0
0
0
0
0
0
17
91
258
482
696
832
911
921
907
853
729
540
328
130
34
1
0
0
0
0
0
0
0
0
15
77
190
328
442
541
584
550
460
349
264
194
130
64
16
0
0
0
0
0
0
0
0
0
8
46
127
222
293
328
324
351
363
380
376
352
254
126
34
1
0
0
0
0
0
0
0
0
16
94
317
573
777
878
894
869
857
818
717
539
339
135
31
1
0
0
0
0
0
0
0
0
17
97
319
575
780
917
976
982
972
925
807
610
358
136
32
1
0
0
0
0
0
0
0
0
18
88
241
407
518
593
643
689
654
599
482
334
205
108
29
1
0
0
0
0
0
0
0
0
2
22
95
235
411
518
556
606
648
643
586
457
297
131
33
1
0
0
0
0
0
0
0
0
16
84
216
379
481
545
595
625
600
503
429
365
253
107
33
2
0
0
0
0
0
0
0
0
18
91
225
367
518
627
645
670
654
615
514
455
293
136
38
2
0
0
0
0
0
0
0
0
17
84
218
387
585
679
687
643
642
586
446
385
266
132
40
3
0
0
0
0
0
0
0
0
21
96
239
380
517
635
703
685
624
592
485
377
247
121
40
2
0
0
0
0
0
0
0
0
18
83
177
301
412
498
580
682
679
622
568
461
287
134
39
2
0
0
0
0
0
0
0
0
19
83
209
381
566
684
664
573
548
510
455
327
212
106
37
2
0
0
0
0
0
0
0
0
15
68
148
229
280
292
294
308
295
250
208
155
96
48
16
1
0
0
0
0
0
0
0
0
18
82
211
399
592
710
753
660
605
586
523
386
275
121
35
3
0
0
0
0
0
0
0
1
20
86
261
458
635
676
651
605
605
635
616
489
322
149
42
3
0
0
0
0
0
0
0
0
25
107
298
519
694
768
735
671
633
607
521
373
261
133
43
4
0
0
0
0
0
0
0
1
28
108
245
397
538
679
754
701
649
595
546
413
248
109
32
2
0
0
0
0
0
0
0
0
12
48
89
132
202
329
381
321
322
332
323
257
184
93
28
3
0
0
0
0
0
0
0
0
16
75
196
387
568
687
750
735
708
652
533
410
270
130
43
4
0
0
0
0
0
0
0
1
26
107
290
506
664
800
852
838
752
616
499
369
275
136
43
4
0
0
0
0
0
0
0
0
20
81
203
362
489
591
703
753
756
726
629
513
337
163
53
7
0
0
0
0
0
0
0
1
24
92
216
369
487
536
597
616
630
618
531
420
273
127
41
4
0
0
0
0
0
0
0
1
17
61
147
270
331
361
409
486
538
565
517
421
278
149
46
6
0
0
0
0
0
0
0
1
29
92
197
298
391
480
550
612
616
634
558
458
337
163
48
6
0
0
0
0
0
0
0
0
21
89
220
388
551
683
737
705
700
673
610
500
329
156
47
6
0
0
0
0
0
0
0
0
23
100
268
499
687
815
867
882
854
774
661
521
340
156
48
6
0
0
0
0
0
0
0
1
25
103
281
488
658
747
778
751
681
592
469
345
213
98
35
4
0
0
0
0
0
0
0
0
14
56
105
166
239
292
345
372
349
360
381
304
193
103
37
3
0
0
0
0
0
0
0
0
13
53
109
180
263
336
385
414
441
438
383
295
205
102
41
5
0
0
0
0
0
0
0
0
19
63
126
193
254
323
440
514
457
407
387
260
159
85
33
3
0
0
0
0
0
0
0
1
18
70
148
228
276
356
462
528
574
538
479
412
294
143
49
6
0
0
0
0
0
0
0
1
19
84
212
375
522
592
577
595
614
605
570
460
321
161
49
5
0
0
0
0
1
1
0
1
18
73
186
291
324
337
321
332
342
368
374
309
211
101
29
2
0
0
0
0
0
0
0
0
12
50
111
180
238
302
321
317
270
255
243
206
153
81
28
3
0
0
0
0
0
0
0
1
14
55
124
227
321
414
439
469
531
503
470
401
269
139
54
8
0
0
0
0
0
1
1
1
18
76
213
374
525
634
670
665
669
646
610
487
330
165
48
6
0
0
0
1
1
1
1
1
23
95
270
497
691
827
880
883
854
815
721
578
390
174
49
7
0
0
0
1
1
1
1
1
26
104
282
493
671
725
733
689
658
644
601
485
340
169
56
6
0
0
0
1
1
0
0
1
24
95
244
414
550
686
790
800
758
681
552
402
275
138
47
6
0
0
0
0
0
1
1
1
18
83
242
464
666
813
906
921
881
810
659
480
293
146
53
9
0
0
0
0
1
1
1
1
23
94
279
508
699
829
891
876
847
804
675
527
327
155
48
7
0
0
0
0
1
1
1
1
23
96
264
483
656
782
809
762
681
601
430
274
154
72
32
5
0
0
0
0
1
1
0
1
21
92
290
527
717
836
881
882
828
774
682
563
386
173
43
6
0
0
0
0
0
0
0
1
20
87
287
522
707
846
929
959
920
864
759
595
379
159
37
3
0
0
0
0
0
0
0
1
20
83
216
378
495
626
769
779
782
767
676
495
305
149
48
6
0
0
0
0
0
0
1
1
19
79
195
325
434
479
522
536
580
553
446
332
226
131
47
6
0
0
0
0
0
0
0
0
20
89
244
423
592
720
774
758
762
746
704
565
384
176
50
7
0
0
0
0
0
0
1
1
19
88
290
537
739
876
942
945
926
881
781
621
412
176
41
6
0
0
0
0
0
0
1
1
18
82
272
500
691
811
820
806
789
741
667
541
356
157
41
3
0
0
0
0
0
0
0
0
3
22
86
220
411
559
664
715
735
725
677
551
374
177
46
6
0
0
0
0
0
0
0
1
18
85
281
530
724
843
893
897
877
860
761
598
407
176
40
4
0
0
0
0
0
0
0
1
13
67
208
414
607
783
878
884
855
817
716
565
382
163
44
5
0
0
0
0
0
0
0
1
17
84
274
520
723
867
949
981
967
909
795
