Date;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2019-09-29T23:00:00.0/2019-09-30T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-09-30T00:00:00.0/2019-09-30T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-09-30T01:00:00.0/2019-09-30T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-09-30T02:00:00.0/2019-09-30T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-09-30T03:00:00.0/2019-09-30T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-09-30T04:00:00.0/2019-09-30T05:00:00.0;8.7859;2.4897;0.3944;2.0954;10.0470;2.4897;0.3944;2.0954;10.0470;0.8667
2019-09-30T05:00:00.0/2019-09-30T06:00:00.0;182.8058;91.9264;52.0643;39.8622;343.4704;91.9264;52.0643;39.8622;343.4704;0.8417
2019-09-30T06:00:00.0/2019-09-30T07:00:00.0;405.3784;257.8063;188.3224;69.4839;623.2832;195.1774;76.3175;118.8599;281.4695;1.0000
2019-09-30T07:00:00.0/2019-09-30T08:00:00.0;597.1151;416.6215;332.5888;84.0327;754.4222;341.8511;181.2995;160.5515;417.7106;1.0000
2019-09-30T08:00:00.0/2019-09-30T09:00:00.0;744.9207;543.4036;452.3917;91.0119;824.3123;372.0108;96.5127;275.4980;176.2402;1.0000
2019-09-30T09:00:00.0/2019-09-30T10:00:00.0;838.6949;622.6489;524.2690;98.3799;849.2044;459.0863;196.6753;262.4110;314.1691;1.0000
2019-09-30T10:00:00.0/2019-09-30T11:00:00.0;872.0220;647.1807;539.6035;107.5772;840.6676;598.1167;410.2570;187.8597;639.0699;1.0000
2019-09-30T11:00:00.0/2019-09-30T12:00:00.0;842.6085;617.4619;504.7631;112.6988;813.6284;585.0859;432.0177;153.0683;697.5338;1.0000
2019-09-30T12:00:00.0/2019-09-30T13:00:00.0;752.4399;539.3560;431.5308;107.8252;778.7402;441.5985;202.7040;238.8945;357.9374;1.0000
2019-09-30T13:00:00.0/2019-09-30T14:00:00.0;607.6456;419.4340;326.3742;93.0598;728.0797;116.8083;8.7644;108.0439;19.3912;1.0000
2019-09-30T14:00:00.0/2019-09-30T15:00:00.0;418.0798;266.1249;193.6703;72.4546;623.2964;249.6368;166.0242;83.6127;539.8273;1.0000
2019-09-30T15:00:00.0/2019-09-30T16:00:00.0;196.6497;102.0660;60.8396;41.2264;384.4384;102.0660;60.8396;41.2264;384.4384;1.0000
2019-09-30T16:00:00.0/2019-09-30T17:00:00.0;12.9670;4.0312;0.9603;3.0709;21.6243;4.0312;0.9603;3.0709;21.6243;0.8667
2019-09-30T17:00:00.0/2019-09-30T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-09-30T18:00:00.0/2019-09-30T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-09-30T19:00:00.0/2019-09-30T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-09-30T20:00:00.0/2019-09-30T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-09-30T21:00:00.0/2019-09-30T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-09-30T22:00:00.0/2019-09-30T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-09-30T23:00:00.0/2019-10-01T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-01T00:00:00.0/2019-10-01T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-01T01:00:00.0/2019-10-01T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-01T02:00:00.0/2019-10-01T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-01T03:00:00.0/2019-10-01T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-01T04:00:00.0/2019-10-01T05:00:00.0;7.3531;2.2224;0.4471;1.7753;12.1863;0.2883;0.0000;0.2883;0.0000;0.8833
2019-10-01T05:00:00.0/2019-10-01T06:00:00.0;177.3553;94.0298;57.9145;36.1153;398.2321;16.8040;0.0000;16.8040;0.0000;0.8417
2019-10-01T06:00:00.0/2019-10-01T07:00:00.0;399.8493;260.5795;196.2595;64.3200;660.3479;91.2172;19.8681;71.3490;56.2874;1.0000
2019-10-01T07:00:00.0/2019-10-01T08:00:00.0;591.4221;417.0457;335.6323;81.4134;769.5777;247.8597;83.9872;163.8725;182.2798;1.0000
2019-10-01T08:00:00.0/2019-10-01T09:00:00.0;738.9900;540.4644;447.2684;93.1961;822.1970;482.9297;321.7985;161.1313;592.5490;1.0000
2019-10-01T09:00:00.0/2019-10-01T10:00:00.0;832.4692;619.7358;520.5453;99.1905;849.8309;412.9411;153.2175;259.7236;254.3789;1.0000
2019-10-01T10:00:00.0/2019-10-01T11:00:00.0;865.4642;648.0403;548.1566;99.8838;860.9501;496.5890;276.4783;220.1107;434.1026;1.0000
2019-10-01T11:00:00.0/2019-10-01T12:00:00.0;835.7045;621.8983;524.2722;97.6260;852.6685;621.8983;524.2722;97.6260;852.6685;1.0000
2019-10-01T12:00:00.0/2019-10-01T13:00:00.0;745.1996;544.0312;451.7585;92.2728;823.5405;543.7434;451.2191;92.5243;822.4692;1.0000
2019-10-01T13:00:00.0/2019-10-01T14:00:00.0;600.1017;421.1543;338.2382;82.9162;764.3160;413.4508;323.9124;89.5383;734.4470;1.0000
2019-10-01T14:00:00.0/2019-10-01T15:00:00.0;410.2861;264.9355;197.5869;67.3486;647.7984;264.9355;197.5869;67.3486;647.7984;1.0000
2019-10-01T15:00:00.0/2019-10-01T16:00:00.0;188.6770;98.3759;59.0296;39.3463;384.1307;98.3759;59.0296;39.3463;384.1307;0.9083
2019-10-01T16:00:00.0/2019-10-01T17:00:00.0;10.4598;3.1615;0.6558;2.5057;16.0056;3.1615;0.6558;2.5057;16.0056;0.8500
2019-10-01T17:00:00.0/2019-10-01T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-01T18:00:00.0/2019-10-01T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-01T19:00:00.0/2019-10-01T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-01T20:00:00.0/2019-10-01T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-01T21:00:00.0/2019-10-01T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-01T22:00:00.0/2019-10-01T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-01T23:00:00.0/2019-10-02T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-02T00:00:00.0/2019-10-02T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-02T01:00:00.0/2019-10-02T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-02T02:00:00.0/2019-10-02T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-02T03:00:00.0/2019-10-02T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-02T04:00:00.0/2019-10-02T05:00:00.0;6.0790;1.6101;0.1719;1.4382;5.1506;0.7733;0.0000;0.7733;0.0000;0.8917
2019-10-02T05:00:00.0/2019-10-02T06:00:00.0;171.8811;82.6113;42.5928;40.0186;292.6401;38.0737;5.2652;32.8085;26.9988;0.8417
2019-10-02T06:00:00.0/2019-10-02T07:00:00.0;394.2878;243.0441;165.8271;77.2170;564.2402;231.7209;148.0642;83.6566;504.8546;1.0000
2019-10-02T07:00:00.0/2019-10-02T08:00:00.0;585.6907;397.9448;297.7688;100.1760;689.3239;394.5681;292.5153;102.0528;675.2648;1.0000
2019-10-02T08:00:00.0/2019-10-02T09:00:00.0;733.0178;521.2163;405.8126;115.4037;752.3387;521.2163;405.8126;115.4037;752.3387;1.0000
2019-10-02T09:00:00.0/2019-10-02T10:00:00.0;826.2018;599.7906;475.0738;124.7168;781.9385;599.7906;475.0738;124.7168;781.9385;1.0000
2019-10-02T10:00:00.0/2019-10-02T11:00:00.0;858.8680;626.4402;497.4605;128.9797;787.7755;573.6193;402.0583;171.5610;636.9539;1.0000
2019-10-02T11:00:00.0/2019-10-02T12:00:00.0;828.7684;598.8741;470.1119;128.7623;771.3481;365.4143;156.9877;208.4267;252.1606;1.0000
2019-10-02T12:00:00.0/2019-10-02T13:00:00.0;737.9358;519.9444;397.4816;122.4628;731.9309;340.4818;138.8244;201.6574;250.8570;1.0000
2019-10-02T13:00:00.0/2019-10-02T14:00:00.0;592.5450;396.8849;288.2715;108.6134;659.4243;86.9851;1.1388;85.8462;2.7271;0.9083
2019-10-02T14:00:00.0/2019-10-02T15:00:00.0;402.4915;242.5162;157.5834;84.9328;524.6727;113.1432;11.1579;101.9853;39.3319;0.8750
2019-10-02T15:00:00.0/2019-10-02T16:00:00.0;180.7158;83.4223;38.7717;44.6506;252.3490;66.2046;17.1727;49.0318;139.5936;0.8750
2019-10-02T16:00:00.0/2019-10-02T17:00:00.0;8.2263;2.1191;0.1909;1.9282;5.1406;2.1191;0.1909;1.9282;5.1406;0.8667
2019-10-02T17:00:00.0/2019-10-02T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-02T18:00:00.0/2019-10-02T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-02T19:00:00.0/2019-10-02T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-02T20:00:00.0/2019-10-02T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-02T21:00:00.0/2019-10-02T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-02T22:00:00.0/2019-10-02T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-02T23:00:00.0/2019-10-03T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-03T00:00:00.0/2019-10-03T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-03T01:00:00.0/2019-10-03T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-03T02:00:00.0/2019-10-03T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-03T03:00:00.0/2019-10-03T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-03T04:00:00.0/2019-10-03T05:00:00.0;4.9167;1.3173;0.1631;1.1542;4.6567;0.1840;0.0000;0.1840;0.0000;0.9000
2019-10-03T05:00:00.0/2019-10-03T06:00:00.0;166.3840;84.2833;49.5470;34.7363;351.3098;10.0532;0.0000;10.0532;0.0000;0.8417
2019-10-03T06:00:00.0/2019-10-03T07:00:00.0;388.6951;250.0876;187.5986;62.4891;648.9294;27.2590;0.0000;27.2590;0.0000;1.0000
2019-10-03T07:00:00.0/2019-10-03T08:00:00.0;579.9222;408.3426;330.3864;77.9563;773.1313;124.9485;8.2055;116.7430;17.3301;1.0000
2019-10-03T08:00:00.0/2019-10-03T09:00:00.0;727.0054;534.9638;447.5182;87.4457;837.0250;248.1371;20.2624;227.8747;39.9402;1.0000
2019-10-03T09:00:00.0/2019-10-03T10:00:00.0;819.8949;616.3654;521.2503;95.1151;865.0817;363.0684;84.0207;279.0477;137.4558;1.0000
2019-10-03T10:00:00.0/2019-10-03T11:00:00.0;852.2358;644.8570;542.9564;101.9007;867.0087;504.2622;267.7018;236.5604;427.1324;1.0000
2019-10-03T11:00:00.0/2019-10-03T12:00:00.0;821.8026;618.3920;512.7428;105.6492;848.9208;424.0556;144.0815;279.9741;237.4322;1.0000
2019-10-03T12:00:00.0/2019-10-03T13:00:00.0;730.6514;539.0685;435.1587;103.9098;809.8474;523.7592;407.7584;116.0008;762.0483;1.0000
2019-10-03T13:00:00.0/2019-10-03T14:00:00.0;584.9788;413.6025;318.4447;95.1579;738.5464;403.1605;300.8627;102.2978;698.5225;1.0000
2019-10-03T14:00:00.0/2019-10-03T15:00:00.0;394.6996;254.2776;176.8174;77.4603;601.3159;254.2776;176.8174;77.4603;601.3159;1.0000
2019-10-03T15:00:00.0/2019-10-03T16:00:00.0;172.7697;87.0947;45.1423;41.9524;308.1803;84.8167;41.0914;43.7253;279.3693;0.9083
2019-10-03T16:00:00.0/2019-10-03T17:00:00.0;6.2652;1.7232;0.1726;1.5506;4.9997;1.7232;0.1726;1.5506;4.9997;0.8833
2019-10-03T17:00:00.0/2019-10-03T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-03T18:00:00.0/2019-10-03T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-03T19:00:00.0/2019-10-03T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-03T20:00:00.0/2019-10-03T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-03T21:00:00.0/2019-10-03T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-03T22:00:00.0/2019-10-03T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-03T23:00:00.0/2019-10-04T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-04T00:00:00.0/2019-10-04T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-04T01:00:00.0/2019-10-04T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-04T02:00:00.0/2019-10-04T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-04T03:00:00.0/2019-10-04T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-04T04:00:00.0/2019-10-04T05:00:00.0;3.8495;1.1587;0.2969;0.8618;8.7136;0.8744;0.0301;0.8443;0.8825;0.9167
2019-10-04T05:00:00.0/2019-10-04T06:00:00.0;160.8650;89.0850;60.4691;28.6159;455.5579;51.4611;3.4824;47.9787;28.9115;0.8417
2019-10-04T06:00:00.0/2019-10-04T07:00:00.0;383.0721;260.6782;209.3122;51.3660;736.7188;237.3343;168.3935;68.9408;596.1619;1.0000
2019-10-04T07:00:00.0/2019-10-04T08:00:00.0;574.1177;422.2926;358.4226;63.8700;848.1451;283.0757;116.8575;166.2182;299.4450;1.0000
2019-10-04T08:00:00.0/2019-10-04T09:00:00.0;720.9547;550.2552;478.4348;71.8205;903.0325;495.2484;373.7397;121.5087;696.7483;1.0000
2019-10-04T09:00:00.0/2019-10-04T10:00:00.0;813.5502;630.9111;552.1527;78.7584;924.0872;450.6982;188.6157;262.0826;318.3897;1.0000
2019-10-04T10:00:00.0/2019-10-04T11:00:00.0;845.5696;657.2209;572.1323;85.0886;921.3259;332.6521;35.6480;297.0042;57.4897;1.0000
2019-10-04T11:00:00.0/2019-10-04T12:00:00.0;814.8099;627.8669;539.0663;88.8006;900.6748;364.6358;65.7541;298.8817;109.6960;1.0000
2019-10-04T12:00:00.0/2019-10-04T13:00:00.0;723.3495;545.6626;458.8588;86.8038;863.1733;389.6857;162.3123;227.3733;311.0224;1.0000
2019-10-04T13:00:00.0/2019-10-04T14:00:00.0;577.4062;417.7386;339.5621;78.1765;798.6725;331.6808;148.3288;183.3520;359.8246;1.0000
2019-10-04T14:00:00.0/2019-10-04T15:00:00.0;386.9135;256.3766;193.2509;63.1256;672.1766;213.9890;126.3689;87.6202;471.5938;1.0000
2019-10-04T15:00:00.0/2019-10-04T16:00:00.0;164.8419;86.8902;52.3495;34.5407;378.7531;84.6638;48.9402;35.7236;359.2328;0.9083
2019-10-04T16:00:00.0/2019-10-04T17:00:00.0;4.5747;1.2997;0.2065;1.0932;6.2175;1.2997;0.2065;1.0932;6.2175;0.9000
2019-10-04T17:00:00.0/2019-10-04T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-04T18:00:00.0/2019-10-04T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-04T19:00:00.0/2019-10-04T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-04T20:00:00.0/2019-10-04T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-04T21:00:00.0/2019-10-04T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-04T22:00:00.0/2019-10-04T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-04T23:00:00.0/2019-10-05T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-05T00:00:00.0/2019-10-05T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-05T01:00:00.0/2019-10-05T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-05T02:00:00.0/2019-10-05T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-05T03:00:00.0/2019-10-05T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-05T04:00:00.0/2019-10-05T05:00:00.0;2.9385;0.7280;0.0413;0.6866;1.3302;0.4508;0.0000;0.4508;0.0013;0.9250
2019-10-05T05:00:00.0/2019-10-05T06:00:00.0;155.3249;73.5882;36.1716;37.4166;264.2950;48.3536;1.5542;46.7994;8.6138;0.7167
2019-10-05T06:00:00.0/2019-10-05T07:00:00.0;377.4199;234.2120;159.1720;75.0400;565.3284;89.9265;6.2245;83.7019;27.3240;1.0000
2019-10-05T07:00:00.0/2019-10-05T08:00:00.0;568.2787;391.4371;296.8005;94.6367;709.0072;55.9822;2.1034;53.8787;4.4345;1.0000
2019-10-05T08:00:00.0/2019-10-05T09:00:00.0;714.8672;516.6147;411.5099;105.1048;783.4879;352.5079;256.3378;96.1702;479.0679;1.0000
2019-10-05T09:00:00.0/2019-10-05T10:00:00.0;807.1697;597.0226;487.5427;109.4799;822.7311;584.0996;460.7506;123.3490;778.7354;1.0000
2019-10-05T10:00:00.0/2019-10-05T11:00:00.0;838.8721;625.5728;516.3324;109.2404;838.5848;352.6006;77.0611;275.5395;125.3682;1.0000
2019-10-05T11:00:00.0/2019-10-05T12:00:00.0;807.7931;599.4547;494.1601;105.2946;833.3683;357.5357;114.8894;242.6464;196.6268;1.0000
2019-10-05T12:00:00.0/2019-10-05T13:00:00.0;716.0330;520.8279;422.6483;98.1795;803.5977;433.2590;324.5395;108.7196;609.8386;1.0000
2019-10-05T13:00:00.0/2019-10-05T14:00:00.0;569.8305;396.7187;309.8771;86.8416;738.7316;185.5265;11.5348;173.9917;26.3442;1.0000
2019-10-05T14:00:00.0/2019-10-05T15:00:00.0;379.1368;240.1173;171.7011;68.4162;608.6239;112.0700;37.4717;74.5983;149.9768;1.0000
2019-10-05T15:00:00.0/2019-10-05T16:00:00.0;156.9362;77.0241;41.6591;35.3650;305.1005;68.0306;35.3843;32.6463;272.0221;0.9083
2019-10-05T16:00:00.0/2019-10-05T17:00:00.0;3.1527;0.7956;0.0605;0.7351;1.8098;0.7956;0.0605;0.7351;1.8098;0.9167
2019-10-05T17:00:00.0/2019-10-05T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-05T18:00:00.0/2019-10-05T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-05T19:00:00.0/2019-10-05T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-05T20:00:00.0/2019-10-05T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-05T21:00:00.0/2019-10-05T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-05T22:00:00.0/2019-10-05T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-05T23:00:00.0/2019-10-06T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-06T00:00:00.0/2019-10-06T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-06T01:00:00.0/2019-10-06T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-06T02:00:00.0/2019-10-06T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-06T03:00:00.0/2019-10-06T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-06T04:00:00.0/2019-10-06T05:00:00.0;2.1423;0.5211;0.0287;0.4923;0.4819;0.0621;0.0000;0.0621;0.0000;0.9333
2019-10-06T05:00:00.0/2019-10-06T06:00:00.0;149.7644;71.5417;36.9207;34.6210;276.6935;8.1493;0.0000;8.1493;0.0000;0.7167
2019-10-06T06:00:00.0/2019-10-06T07:00:00.0;371.7394;234.6251;165.5694;69.0557;597.4587;73.1995;1.9781;71.2214;5.9325;1.0000
2019-10-06T07:00:00.0/2019-10-06T08:00:00.0;562.4064;395.1433;308.9324;86.2109;746.1277;362.4356;246.0144;116.4213;577.6656;1.0000
2019-10-06T08:00:00.0/2019-10-06T09:00:00.0;708.7446;523.7506;428.8962;94.8544;824.1025;494.9875;373.9237;121.0638;724.7354;1.0000
2019-10-06T09:00:00.0/2019-10-06T10:00:00.0;800.7556;606.1041;507.3226;98.7815;863.4865;325.1329;49.7621;275.3708;85.5480;1.0000
2019-10-06T10:00:00.0/2019-10-06T11:00:00.0;832.1456;634.7394;535.2413;99.4982;876.8223;305.7170;37.3118;268.4052;61.0296;1.0000
2019-10-06T11:00:00.0/2019-10-06T12:00:00.0;800.7547;607.8307;510.7843;97.0464;869.4623;217.0108;12.3549;204.6559;21.6566;1.0000
2019-10-06T12:00:00.0/2019-10-06T13:00:00.0;708.7050;526.4478;432.9474;93.5004;831.9810;304.2566;66.2086;238.0480;123.4541;1.0000
2019-10-06T13:00:00.0/2019-10-06T14:00:00.0;562.2550;397.7364;310.8396;86.8968;750.9697;158.4112;14.9920;143.4192;33.2254;1.0000
2019-10-06T14:00:00.0/2019-10-06T15:00:00.0;371.3729;236.4570;165.8836;70.5734;599.1465;106.2979;8.3007;97.9972;37.8107;1.0000
2019-10-06T15:00:00.0/2019-10-06T16:00:00.0;149.0560;72.3478;37.1565;35.1913;280.8452;67.4342;29.8869;37.5473;236.7252;0.9083
2019-10-06T16:00:00.0/2019-10-06T17:00:00.0;1.9966;0.4987;0.0284;0.4702;0.5376;0.4987;0.0284;0.4702;0.5376;0.9333
2019-10-06T17:00:00.0/2019-10-06T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-06T18:00:00.0/2019-10-06T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-06T19:00:00.0/2019-10-06T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-06T20:00:00.0/2019-10-06T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-06T21:00:00.0/2019-10-06T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-06T22:00:00.0/2019-10-06T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-06T23:00:00.0/2019-10-07T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-07T00:00:00.0/2019-10-07T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-07T01:00:00.0/2019-10-07T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-07T02:00:00.0/2019-10-07T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-07T03:00:00.0/2019-10-07T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-10-07T04:00:00.0/2019-10-07T05:00:00.0;1.4529;0.3451;0.0127;0.3324;0.0000;0.0435;0.0000;0.0435;0.0000;0.9500
