utc_timestamp,actual_entsoe_transparency,forecast_entsoe_transparency,generation_actual,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,BHI,DHI,BNI,Reliability
2019-12-19 08:00:00,5590,5466.0,99.0,330.7012,207.3362,145.615,61.7212,614.6931,49.921,0.2834,49.6376,1.3116,1.0
2019-12-19 09:00:00,5574,5386.0,174.0,426.2134,286.2118,216.4149,69.7969,713.1384,78.7423,1.34,77.4023,4.6443,1.0
2019-12-19 10:00:00,5600,5395.0,221.0,464.8065,319.4827,247.8208,71.6619,749.6571,187.1794,12.612,174.5674,38.0381,1.0
2019-12-19 11:00:00,5556,5428.0,226.0,443.8504,303.0157,234.5524,68.4633,742.7739,209.5595,33.3047,176.2547,106.6082,1.0
2019-12-19 12:00:00,5539,5441.0,169.0,364.7713,238.225,177.1756,61.0494,680.4946,188.9028,64.0324,124.8703,257.3753,1.0
2019-12-19 13:00:00,5547,5581.0,91.0,232.9554,134.6253,88.4767,46.1486,520.9138,134.6253,88.4767,46.1486,520.9138,1.0
2019-12-19 14:00:00,5650,5728.0,20.0,61.6568,26.0177,11.5348,14.4829,152.1758,26.0177,11.5348,14.4829,152.1758,0.6333
2019-12-19 15:00:00,5911,5984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-19 16:00:00,5859,5953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-19 17:00:00,5749,5842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-19 18:00:00,5655,5753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-19 19:00:00,5499,5560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-19 20:00:00,5303,5311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-19 21:00:00,5086,5026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-19 22:00:00,4821,4752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-19 23:00:00,4511,4167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-20 00:00:00,4282,3951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-20 01:00:00,4085,3852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-20 02:00:00,4013,3742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-20 03:00:00,4115,3823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-20 04:00:00,4480,4135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-20 05:00:00,5129,4889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-20 06:00:00,5412,5218.0,5.0,23.5735,6.7098,0.6178,6.092,11.832,6.7098,0.6178,6.092,11.832,0.7583
2019-12-20 07:00:00,5435,5208.0,58.0,183.0279,79.768,26.2666,53.5014,184.878,77.478,24.1263,53.3517,172.7115,0.9667
2019-12-20 08:00:00,5372,5189.0,164.0,329.3386,178.4103,84.9083,93.502,358.7269,172.2021,78.5706,93.6315,330.3813,1.0
2019-12-20 09:00:00,5265,5114.0,308.0,425.3066,251.8567,136.233,115.6237,449.5949,251.8567,136.233,115.6237,449.5949,1.0
2019-12-20 10:00:00,5149,5124.0,412.0,464.3935,283.2761,160.0346,123.2415,484.6042,283.2761,160.0346,123.2415,484.6042,1.0
2019-12-20 11:00:00,5107,5131.0,403.0,443.9355,266.4242,147.2016,119.2226,465.866,266.4242,147.2016,119.2226,465.866,1.0
2019-12-20 12:00:00,5083,5114.0,293.0,365.3252,203.8578,101.0043,102.8535,385.9607,203.8578,101.0043,102.8535,385.9607,1.0
2019-12-20 13:00:00,5172,5228.0,127.0,233.9168,108.837,39.1567,69.6803,223.8987,108.837,39.1567,69.6803,223.8987,1.0
2019-12-20 14:00:00,5354,5356.0,19.0,62.673,20.1446,2.6478,17.4968,32.0281,20.1446,2.6478,17.4968,32.0281,0.625
2019-12-20 15:00:00,5641,5613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-20 16:00:00,5582,5582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-20 17:00:00,5436,5477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-20 18:00:00,5334,5383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-20 19:00:00,5152,5181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-20 20:00:00,5005,4932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-20 21:00:00,4853,4646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-20 22:00:00,4587,4373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-20 23:00:00,4271,4087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-21 00:00:00,4033,4030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-21 01:00:00,3824,3936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-21 02:00:00,3724,3837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-21 03:00:00,3770,3872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-21 04:00:00,3919,4043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-21 05:00:00,4211,4490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-21 06:00:00,4490,4812.0,2.0,22.6761,6.8987,1.1309,5.7678,21.8608,0.9615,0.0,0.9615,0.0,0.7667
2019-12-21 07:00:00,4706,5047.0,32.0,181.4324,87.1781,42.3592,44.8188,304.3284,12.772,0.0,12.772,0.0,0.9667
2019-12-21 08:00:00,4846,5171.0,64.0,328.1384,193.8727,124.4076,69.4651,528.4597,86.2838,10.924,75.3598,40.9908,1.0
2019-12-21 09:00:00,4947,5199.0,78.0,424.5685,270.6906,189.5618,81.1287,627.249,149.5977,52.16,97.4378,181.5218,1.0
2019-12-21 10:00:00,5081,5220.0,72.0,464.1528,302.3329,215.7708,86.5621,653.8282,63.4059,0.0002,63.4057,0.0005,1.0
2019-12-21 11:00:00,5176,5201.0,56.0,444.1939,285.4577,200.1525,85.3053,633.3435,99.096,3.4168,95.6792,10.6916,1.0
2019-12-21 12:00:00,5141,5081.0,31.0,366.0506,222.3805,146.2346,76.1459,559.2736,107.8615,4.6042,103.2573,19.3778,1.0
2019-12-21 13:00:00,5137,5022.0,11.0,235.0454,123.5618,68.1951,55.3667,395.3353,63.1516,1.3969,61.7547,7.1473,1.0
2019-12-21 14:00:00,5211,5080.0,2.0,63.8056,23.701,7.4856,16.2154,94.1135,15.8785,0.1472,15.7313,1.8508,0.625
2019-12-21 15:00:00,5430,5279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-21 16:00:00,5341,5279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-21 17:00:00,5201,5084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-21 18:00:00,5112,4993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-21 19:00:00,4956,4817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-21 20:00:00,4754,4704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-21 21:00:00,4503,4588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-21 22:00:00,4259,4417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-21 23:00:00,3962,4266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-22 00:00:00,3799,4164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-22 01:00:00,3652,4086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-22 02:00:00,3563,3926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-22 03:00:00,3580,3884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-22 04:00:00,3683,3940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-22 05:00:00,3953,4150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-22 06:00:00,4210,4420.0,8.0,21.8914,8.4157,3.7307,4.6849,78.4774,5.7212,0.0078,5.7135,0.1637,0.7667
2019-12-22 07:00:00,4458,4702.0,82.0,179.9928,100.9954,68.8958,32.0997,515.5297,92.4229,52.7722,39.6507,360.1621,0.9667
2019-12-22 08:00:00,4660,4928.0,155.0,327.1019,212.6345,163.2715,49.3629,698.7827,180.3411,86.5342,93.8069,392.2148,1.0
2019-12-22 09:00:00,4793,5014.0,194.0,423.9998,289.2411,228.7463,60.4948,758.6081,209.5074,83.0875,126.42,274.1926,1.0
2019-12-22 10:00:00,4919,5044.0,162.0,464.0848,318.6494,250.3065,68.3429,758.73,199.0067,26.3461,172.6606,80.1183,1.0
2019-12-22 11:00:00,4981,5011.0,114.0,444.6256,298.9401,228.049,70.891,720.9335,141.3122,6.2735,135.0387,19.3955,1.0
2019-12-22 12:00:00,4949,4907.0,64.0,366.9471,231.5748,161.9699,69.6049,617.215,46.6981,0.0128,46.6854,0.0575,1.0
2019-12-22 13:00:00,4974,4912.0,21.0,236.3401,127.3977,70.9208,56.4769,407.3378,84.3843,6.0247,78.3596,37.4624,1.0
2019-12-22 14:00:00,5067,5001.0,2.0,65.0982,24.422,7.2571,17.1648,89.8233,16.8275,0.2575,16.57,3.1865,0.6167
2019-12-22 15:00:00,5294,5353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-22 16:00:00,5288,5378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-22 17:00:00,5182,5339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-22 18:00:00,5117,5308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-22 19:00:00,4958,5202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-22 20:00:00,4763,4951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-22 21:00:00,4538,4699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-22 22:00:00,4262,4447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-22 23:00:00,3935,4145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-23 00:00:00,3789,3986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-23 01:00:00,3623,3915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-23 02:00:00,3550,3825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-23 03:00:00,3621,3961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-23 04:00:00,3853,4314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-23 05:00:00,4229,5044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-23 06:00:00,4520,5276.0,1.0,21.1651,7.0025,1.845,5.1575,37.7249,0.9775,0.0,0.9775,0.0,0.775
2019-12-23 07:00:00,4739,5344.0,14.0,178.7108,91.9472,52.1909,39.7563,386.0204,10.6504,0.0,10.6504,0.0,0.9667
2019-12-23 08:00:00,4924,5335.0,36.0,326.2305,201.2909,139.3081,61.9828,596.5657,18.5329,0.0,18.5329,0.0,1.0
2019-12-23 09:00:00,5057,5292.0,51.0,423.6014,279.8427,207.6216,72.221,688.7148,23.4831,0.0,23.4831,0.0,1.0
2019-12-23 10:00:00,5202,5307.0,54.0,464.1898,313.7565,238.6844,75.0721,723.3689,173.1401,120.2239,52.9163,362.6003,1.0
2019-12-23 11:00:00,5274,5359.0,47.0,445.2303,298.4298,225.8814,72.5484,713.4502,143.4861,5.8973,137.5888,18.8999,1.0
2019-12-23 12:00:00,5238,5324.0,34.0,368.0137,235.8339,171.5808,64.2532,653.7355,159.6227,17.6976,141.925,69.5638,1.0
2019-12-23 13:00:00,5258,5339.0,19.0,237.7996,135.1751,87.4895,47.6856,505.6608,85.4062,3.8198,81.5864,20.6242,1.0
2019-12-23 14:00:00,4550,5496.0,3.0,66.5158,27.6067,12.1449,15.4618,154.3395,18.7573,0.1774,18.5799,2.2546,0.6167
2019-12-23 15:00:00,5438,5717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-23 16:00:00,5356,5675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-23 17:00:00,5213,5569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-23 18:00:00,5095,5482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-23 19:00:00,4930,5263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-23 20:00:00,4797,5042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-23 21:00:00,4650,4783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-23 22:00:00,4411,4512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-23 23:00:00,4044,4013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-24 00:00:00,3801,3637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-24 01:00:00,3563,3410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-24 02:00:00,3445,3255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-24 03:00:00,3487,3263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-24 04:00:00,3627,3409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-24 05:00:00,3894,3659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-24 06:00:00,4170,3981.0,2.0,20.5463,7.4055,2.8334,4.5721,60.3909,7.4055,2.8334,4.5721,60.3909,0.775
2019-12-24 07:00:00,4436,4292.0,37.0,177.5881,97.6405,65.0451,32.5954,489.0396,95.6568,62.9764,32.6804,477.2528,0.9667
2019-12-24 08:00:00,4632,4610.0,125.0,325.5253,211.1675,163.5131,47.6544,702.584,191.471,119.2437,72.2273,503.7546,1.0
2019-12-24 09:00:00,4731,4770.0,216.0,423.374,291.9369,237.5928,54.3441,788.8911,211.2037,126.7587,84.4449,409.7852,1.0
2019-12-24 10:00:00,4781,4829.0,280.0,464.468,326.9163,269.7689,57.1474,817.188,326.9163,269.7689,57.1474,817.188,1.0
2019-12-24 11:00:00,4720,4748.0,269.0,446.0074,311.868,255.6228,56.2453,806.1266,311.868,255.6228,56.2453,806.1266,1.0
2019-12-24 12:00:00,4589,4555.0,212.0,369.2495,248.3645,196.9348,51.4297,748.3047,248.3645,196.9348,51.4297,748.3047,1.0
2019-12-24 13:00:00,4563,4470.0,109.0,239.4227,144.9956,104.8467,40.1489,604.5449,144.9956,104.8467,40.1489,604.5449,1.0
2019-12-24 14:00:00,4609,4471.0,24.0,68.1006,31.0168,16.8138,14.203,218.0699,31.0168,16.8138,14.203,218.0699,0.6083
2019-12-24 15:00:00,4846,4693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-24 16:00:00,4750,4613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-24 17:00:00,4515,4389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-24 18:00:00,4390,4273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-24 19:00:00,4314,4213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-24 20:00:00,4300,4181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-24 21:00:00,4204,4080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-24 22:00:00,4006,3880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-24 23:00:00,3722,3666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-25 00:00:00,3553,3516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-25 01:00:00,3349,3277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-25 02:00:00,3238,3114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-25 03:00:00,3252,3126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-25 04:00:00,3379,3246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-25 05:00:00,3565,3441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-25 06:00:00,3776,3691.0,3.0,19.9743,6.9098,1.9908,4.919,42.255,3.9747,0.0,3.9746,0.0003,0.7833
2019-12-25 07:00:00,4035,3941.0,39.0,176.6262,94.44,56.7747,37.6654,425.9112,60.2895,17.9482,42.3413,105.5328,0.9667
2019-12-25 08:00:00,4272,4181.0,107.0,324.9875,206.3244,148.5748,57.7496,639.1686,147.1635,46.7827,100.3808,211.3039,1.0
2019-12-25 09:00:00,4343,4300.0,171.0,423.3181,285.6226,216.2908,69.3318,718.434,122.8089,22.883,99.9259,71.9881,1.0
2019-12-25 10:00:00,4372,4336.0,193.0,464.9193,319.0862,241.9456,77.1406,732.3007,122.2907,10.5747,111.716,32.5429,1.0
2019-12-25 11:00:00,4254,4231.0,200.0,446.9566,302.7141,222.9439,79.7702,701.4053,140.1554,7.1431,133.0123,22.9499,1.0
2019-12-25 12:00:00,4092,4090.0,144.0,370.6536,238.3371,163.3368,75.0003,617.3004,158.8961,33.7358,125.1603,129.701,1.0
2019-12-25 13:00:00,4077,4056.0,71.0,241.2077,135.5536,77.4863,58.0674,438.6418,86.4236,8.2505,78.173,40.5473,1.0
2019-12-25 14:00:00,4111,4097.0,13.0,69.8079,27.9075,9.0148,18.8926,107.6451,16.0164,0.0084,16.0081,0.1,0.6083
2019-12-25 15:00:00,4379,4333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-25 16:00:00,4431,4375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-25 17:00:00,4397,4348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-25 18:00:00,4397,4352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-25 19:00:00,4376,4316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-25 20:00:00,4302,4250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-25 21:00:00,4140,4075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-25 22:00:00,3919,3846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-25 23:00:00,3625,3469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-26 00:00:00,3473,3327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-26 01:00:00,3301,3104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-26 02:00:00,3211,2959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-26 03:00:00,3246,2978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-26 04:00:00,3345,3099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-26 05:00:00,3531,3276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-26 06:00:00,3730,3497.0,3.0,19.5145,7.1103,2.8742,4.2361,62.2404,3.6372,0.0,3.6372,0.0,0.7833
2019-12-26 07:00:00,3965,3745.0,51.0,175.8265,96.9271,65.0025,31.9247,494.3914,56.5997,18.3616,38.2381,107.0164,0.9667
2019-12-26 08:00:00,4139,3999.0,157.0,324.618,210.7674,162.1929,48.5746,699.1758,210.1497,161.5605,48.5892,695.8425,1.0
2019-12-26 09:00:00,4230,4021.0,253.0,423.4343,292.2363,235.9049,56.3314,783.2776,292.2363,235.9049,56.3314,783.2776,1.0
2019-12-26 10:00:00,4265,4053.0,282.0,465.5436,328.0453,269.1526,58.8927,813.5912,309.4466,236.0685,73.3781,714.2692,1.0
2019-12-26 11:00:00,4191,3982.0,282.0,448.0771,313.6596,256.1068,57.5528,804.099,284.3705,184.8219,99.5487,579.1216,1.0
2019-12-26 12:00:00,4078,3833.0,220.0,372.2246,251.2528,199.9422,51.3106,754.2004,208.2113,101.5279,106.6833,382.5486,1.0
2019-12-26 13:00:00,4074,3832.0,113.0,243.1531,149.1061,110.501,38.6051,629.4697,133.7087,69.065,64.6437,424.0999,1.0
2019-12-26 14:00:00,4138,3922.0,28.0,71.6993,33.836,19.9594,13.8767,256.4439,33.836,19.9594,13.8767,256.4439,0.6
2019-12-26 15:00:00,4438,4217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-26 16:00:00,4525,4303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-26 17:00:00,4506,4282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-26 18:00:00,4510,4284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-26 19:00:00,4453,4233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-26 20:00:00,4369,4130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-26 21:00:00,4201,3962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-26 22:00:00,3976,3842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-26 23:00:00,3696,3639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-27 00:00:00,3534,3495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-27 01:00:00,3387,3391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-27 02:00:00,3329,3275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-27 03:00:00,3391,3307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-27 04:00:00,3573,3480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-27 05:00:00,3880,3891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-27 06:00:00,4135,4200.0,4.0,19.1234,7.4279,3.5133,3.9146,77.6378,4.5659,0.0002,4.5657,0.0048,0.7833
2019-12-27 07:00:00,4393,4422.0,53.0,175.1904,100.399,71.3948,29.0042,547.9979,57.7208,1.1028,56.618,6.2552,0.9667
2019-12-27 08:00:00,4548,4570.0,142.0,324.4178,216.3047,172.7518,43.5529,745.6685,167.3084,79.0278,88.2807,361.0977,1.0
2019-12-27 09:00:00,4586,4649.0,214.0,423.7228,298.2993,247.524,50.7753,821.5385,209.633,45.6834,163.9496,151.952,1.0
2019-12-27 10:00:00,4629,4747.0,263.0,466.3407,333.611,279.4474,54.1637,843.3541,306.1325,217.4944,88.6381,654.3242,1.0
2019-12-27 11:00:00,4681,4837.0,259.0,449.3682,318.2731,264.1935,54.0796,827.1316,318.2731,264.1935,54.0796,827.1316,1.0
2019-12-27 12:00:00,4643,4775.0,194.0,373.9613,254.2405,204.3812,49.8593,767.1396,244.1138,186.8851,57.2287,697.9808,1.0
2019-12-27 13:00:00,4654,4759.0,100.0,245.2571,150.1451,110.9733,39.1718,625.8676,150.1451,110.9733,39.1718,625.8676,1.0
2019-12-27 14:00:00,4740,4798.0,23.0,73.7409,34.0874,19.4835,14.604,245.1622,34.0874,19.4835,14.604,245.1622,0.5917
2019-12-27 15:00:00,5021,5010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-27 16:00:00,5048,4976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-27 17:00:00,4956,4851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-12-27 18:00:00,4923,4759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
